Unnamed: 0,type,is_practice,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,experiment_type,trial_nudge,nudge_index,accepted_default,chose_nudge,og_baskets,actual_baskets,num_features,cost,reaction_time,trial_type,trial_index,time_elapsed,nudge_type,participant_id,points_click_cost,points_action_utility,points_metalevel_reward,source,n_prizes,n_baskets
96.0,mouselab,False,[],"[[8, 8, 8, 4, 6], [7, 3, 4, 3, 4], [7, 5, 7, 6, 4], [5, 3, 6, 9, 1], [5, 5, 6, 4, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[4, 6, 7, 4, 9]",8.0,29,0,0.063,0.063,0.0,[],default,default,0,True,True,5.0,5.0,5.0,2,2934.0,implicit-mouselab,33.0,521024.0,default,5,0.0,188.0,188.0,real,5,5
97.0,mouselab,False,[],"[[7, 1, 6, 8, 3], [4, 8, 5, 2, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[13, 17]",4.0,30,0,0.053,0.053,0.0,[],default,default,0,True,True,5.0,5.0,2.0,2,2447.0,implicit-mouselab,34.0,524288.0,default,5,0.0,159.0,159.0,real,2,5
98.0,mouselab,False,"[10, 10, 12, 12, 13, 13]","[[6, 4, 2, 7, 2], [5, 6, 4, 6, 5], [8, 5, 6, 6, 5], [6, 4, 5, 5, 6], [3, 4, 5, 2, 6]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 0, 0, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[7, 3, 13, 5, 2]",16.0,31,0,0.066,0.064,0.002,"[10, 12, 13]",default,control,0,False,True,5.0,5.0,5.0,2,6903.0,implicit-mouselab,35.0,532560.0,default,5,6.0,197.0,191.0,real,5,5
99.0,mouselab,False,"[5, 5, 7, 7, 9, 9, 6, 6]","[[6, 2, 3, 1, 2], [7, 4, 6, 6, 4]]","[[2, 2, 2, 2, 2], [0, 0, 0, 2, 0]]","[6, 24]",18.0,32,0,0.068,0.0653333333333333,0.0026666666666666,"[5, 7, 9, 6]",default,default,0,False,True,5.0,5.0,2.0,2,8015.0,implicit-mouselab,36.0,541224.0,default,5,8.0,204.0,196.0,real,2,5
100.0,mouselab,False,"[20, 20, 22, 22, 23, 23, 24, 24, 21, 21, 17, 17, 4, 4]","[[4, 4, 1, 5, 4], [3, 4, 3, 4, 6], [5, 5, 4, 6, 2], [6, 5, 5, 3, 4], [3, 3, 5, 4, 5]]","[[2, 2, 2, 2, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 0, 2, 2], [0, 0, 0, 0, 0]]","[6, 3, 6, 6, 9]",6.0,33,2,0.038,0.0333333333333333,0.0046666666666666,"[20, 22, 23, 24, 21, 17, 4]",default,control,3,False,False,5.0,5.0,5.0,2,14831.0,implicit-mouselab,37.0,557472.0,default,5,14.0,114.0,100.0,real,5,5
101.0,mouselab,False,[],"[[6, 3], [4, 4]]","[[2, 2], [2, 2]]","[12, 18]",6.0,34,0,0.048,0.048,0.0,[],default,default,0,True,True,2.0,2.0,2.0,2,1799.0,implicit-mouselab,38.0,560280.0,default,5,0.0,144.0,144.0,real,2,2
102.0,mouselab,True,"[3, 3, 2, 2]","[[3, 4], [7, 5]]","[[2, 2], [0, 0]]","[10, 20]",10.0,1,0,0.057,0.0556666666666666,0.0013333333333333,"[3, 2]",default,control,0,False,True,2.0,2.0,2.0,2,5845.0,implicit-mouselab,4.0,183020.0,default,6,4.0,170.0,166.0,real,2,2
103.0,mouselab,True,"[18, 18, 2, 2, 8, 8, 12, 12]","[[8, 4, 4, 6, 7], [4, 4, 5, 10, 6], [8, 5, 4, 2, 5], [7, 7, 6, 6, 5], [4, 6, 5, 7, 4]]","[[2, 2, 0, 2, 2], [2, 2, 2, 0, 2], [2, 2, 0, 2, 2], [2, 2, 2, 0, 2], [2, 2, 2, 2, 2]]","[6, 5, 6, 12, 1]",12.0,2,3,0.059,0.0563333333333333,0.0026666666666666,"[18, 2, 8, 12]",default,control,0,False,False,5.0,5.0,5.0,2,13594.0,implicit-mouselab,5.0,203064.0,default,6,8.0,177.0,169.0,real,5,5
104.0,mouselab,False,[],"[[6, 10, 3, 5, 4], [6, 4, 4, 4, 7], [3, 6, 7, 3, 4], [3, 6, 5, 5, 5], [7, 8, 6, 8, 2]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[7, 2, 7, 7, 7]",8.0,3,1,0.073,0.073,0.0,[],default,default,1,True,True,5.0,5.0,5.0,2,5486.0,implicit-mouselab,7.0,214336.0,default,6,0.0,218.0,218.0,real,5,5
105.0,mouselab,False,"[15, 15, 17, 17, 19, 19]","[[6, 6, 4, 4, 2], [5, 6, 6, 3, 8], [4, 9, 5, 3, 5], [5, 4, 3, 5, 6], [4, 7, 5, 8, 4]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 0, 2, 0], [2, 2, 2, 2, 2]]","[1, 5, 3, 19, 2]",26.0,4,4,0.06,0.0579999999999999,0.002,"[15, 17, 19]",default,control,1,False,False,5.0,5.0,5.0,2,12630.0,implicit-mouselab,8.0,232877.0,default,6,6.0,179.0,173.0,real,5,5
106.0,mouselab,False,[],"[[4, 4], [7, 6], [7, 8], [8, 2], [2, 5]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[19, 2, 2, 5, 2]",26.0,5,0,0.049,0.049,0.0,[],default,default,0,True,True,2.0,2.0,5.0,2,3793.0,implicit-mouselab,9.0,239715.0,default,6,0.0,148.0,148.0,real,5,2
107.0,mouselab,False,"[0, 0, 9, 9, 8, 8, 1, 1]","[[5, 1], [5, 6], [8, 5], [7, 5], [2, 5]]","[[0, 0], [2, 2], [2, 2], [2, 2], [0, 0]]","[8, 7, 4, 3, 8]",10.0,6,0,0.048,0.0453333333333333,0.0026666666666666,"[0, 9, 8, 1]",default,control,0,False,True,2.0,2.0,5.0,2,12922.0,implicit-mouselab,10.0,256558.0,default,6,8.0,144.0,136.0,real,5,2
108.0,mouselab,False,"[20, 20, 24, 24, 9, 9, 5, 5]","[[6, 2, 7, 5, 8], [3, 2, 5, 6, 6], [6, 4, 5, 6, 6], [5, 5, 7, 5, 7], [9, 3, 4, 10, 3]]","[[2, 2, 2, 2, 2], [0, 2, 2, 2, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 2, 2, 0]]","[5, 7, 3, 8, 7]",8.0,7,0,0.057,0.0543333333333333,0.0026666666666666,"[20, 24, 9, 5]",default,control,3,False,False,5.0,5.0,5.0,2,14489.0,implicit-mouselab,11.0,275821.0,default,6,8.0,172.0,164.0,real,5,5
109.0,mouselab,False,"[2, 2, 1, 1, 0, 0, 4, 4]","[[4, 5, 4, 6, 6], [2, 4, 5, 4, 3]]","[[0, 0, 0, 2, 0], [2, 2, 2, 2, 2]]","[26, 4]",22.0,8,4,0.056,0.0533333333333333,0.0026666666666666,"[2, 1, 0, 4]",default,control,3,False,False,5.0,5.0,2.0,2,9679.0,implicit-mouselab,12.0,289579.0,default,6,8.0,168.0,160.0,real,2,5
110.0,mouselab,False,[],"[[7, 3], [5, 5], [5, 6], [4, 6], [6, 5]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[10, 3, 2, 2, 13]",22.0,9,0,0.06,0.06,0.0,[],default,default,0,True,True,2.0,2.0,5.0,2,2645.0,implicit-mouselab,13.0,295153.0,default,6,0.0,181.0,181.0,real,5,2
111.0,mouselab,False,[],"[[7, 6], [2, 4]]","[[2, 2], [2, 2]]","[23, 7]",16.0,10,1,0.055,0.055,0.0,[],default,default,1,True,True,2.0,2.0,2.0,2,3210.0,implicit-mouselab,14.0,300199.0,default,6,0.0,166.0,166.0,real,2,2
112.0,mouselab,False,[],"[[6, 6, 5, 6, 6], [7, 6, 7, 7, 7]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[6, 24]",18.0,11,4,0.068,0.068,0.0,[],default,default,4,True,True,5.0,5.0,2.0,2,9296.0,implicit-mouselab,15.0,311332.0,default,6,0.0,204.0,204.0,real,2,5
113.0,mouselab,False,"[21, 21, 23, 23, 11, 11, 13, 13]","[[5, 3, 6, 4, 6], [7, 6, 5, 3, 5], [7, 5, 3, 7, 6], [6, 5, 4, 8, 5], [4, 6, 6, 6, 3]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 0, 2, 0, 2], [2, 2, 2, 2, 2], [2, 0, 2, 0, 2]]","[2, 1, 7, 7, 13]",18.0,12,3,0.065,0.0623333333333333,0.0026666666666666,"[21, 23, 11, 13]",default,control,0,False,False,5.0,5.0,5.0,2,9913.0,implicit-mouselab,16.0,325872.0,default,6,8.0,194.0,186.0,real,5,5
114.0,mouselab,False,[],"[[4, 3], [4, 6]]","[[2, 2], [2, 2]]","[5, 25]",20.0,13,1,0.055,0.055,0.0,[],default,default,1,True,True,2.0,2.0,2.0,2,2945.0,implicit-mouselab,17.0,330306.0,default,6,0.0,165.0,165.0,real,2,2
115.0,mouselab,False,"[0, 0, 1, 1]","[[5, 4], [2, 7]]","[[0, 0], [2, 2]]","[16, 14]",2.0,14,0,0.036,0.0346666666666666,0.0013333333333333,"[0, 1]",default,control,1,False,False,2.0,2.0,2.0,2,5364.0,implicit-mouselab,18.0,338167.0,default,6,4.0,108.0,104.0,real,2,2
116.0,mouselab,False,[],"[[6, 2, 3, 5, 7], [5, 5, 3, 5, 6]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[17, 13]",4.0,15,4,0.066,0.066,0.0,[],default,default,4,True,True,5.0,5.0,2.0,2,3474.0,implicit-mouselab,19.0,343827.0,default,6,0.0,197.0,197.0,real,2,5
117.0,mouselab,False,"[2, 2, 1, 1, 3, 3]","[[5, 2, 6, 7, 8], [6, 5, 0, 3, 4]]","[[2, 0, 0, 0, 2], [2, 2, 2, 2, 2]]","[28, 2]",26.0,16,3,0.067,0.065,0.002,"[2, 1, 3]",default,control,4,False,False,5.0,5.0,2.0,2,6650.0,implicit-mouselab,20.0,353709.0,default,6,6.0,202.0,196.0,real,2,5
118.0,mouselab,False,"[3, 3, 2, 2]","[[3, 6], [2, 7]]","[[2, 2], [0, 0]]","[11, 19]",8.0,17,1,0.066,0.0646666666666666,0.0013333333333333,"[3, 2]",default,control,1,False,True,2.0,2.0,2.0,2,4704.0,implicit-mouselab,21.0,361858.0,default,6,4.0,199.0,195.0,real,2,2
119.0,mouselab,False,[],"[[5, 8, 3, 6, 5], [7, 8, 6, 7, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[1, 29]",28.0,18,1,0.08,0.08,0.0,[],default,default,1,True,True,5.0,5.0,2.0,2,6445.0,implicit-mouselab,22.0,370714.0,default,6,0.0,240.0,240.0,real,2,5
120.0,mouselab,False,"[1, 1, 0, 0, 2, 2, 3, 3]","[[5, 7, 5, 0, 5], [4, 3, 5, 3, 4], [6, 5, 5, 4, 4], [7, 4, 6, 4, 5], [2, 4, 7, 4, 5]]","[[0, 0, 0, 0, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[11, 3, 3, 5, 8]",14.0,19,1,0.051,0.0483333333333333,0.0026666666666666,"[1, 0, 2, 3]",default,control,2,False,False,5.0,5.0,5.0,2,9043.0,implicit-mouselab,23.0,383761.0,default,6,8.0,153.0,145.0,real,5,5
121.0,mouselab,False,"[2, 2, 3, 3]","[[3, 6], [5, 7], [5, 2], [5, 8], [7, 5]]","[[2, 2], [0, 0], [2, 2], [2, 2], [2, 2]]","[3, 10, 5, 6, 6]",8.0,20,1,0.059,0.0576666666666666,0.0013333333333333,"[2, 3]",default,control,1,False,True,2.0,2.0,5.0,2,5110.0,implicit-mouselab,24.0,392369.0,default,6,4.0,176.0,172.0,real,5,2
122.0,mouselab,False,"[3, 3, 1, 1, 2, 2, 0, 0]","[[5, 4, 4, 2, 5], [4, 5, 5, 6, 2]]","[[0, 0, 0, 0, 2], [2, 2, 2, 2, 2]]","[24, 6]",18.0,21,0,0.048,0.0453333333333333,0.0026666666666666,"[3, 1, 2, 0]",default,control,0,False,True,5.0,5.0,2.0,2,7528.0,implicit-mouselab,25.0,402182.0,default,6,8.0,144.0,136.0,real,2,5
123.0,mouselab,False,[],"[[5, 4], [3, 5]]","[[2, 2], [2, 2]]","[29, 1]",28.0,22,1,0.04,0.04,0.0,[],default,default,1,True,True,2.0,2.0,2.0,2,3710.0,implicit-mouselab,26.0,407521.0,default,6,0.0,121.0,121.0,real,2,2
124.0,mouselab,False,"[2, 2, 3, 3]","[[6, 7], [8, 4]]","[[2, 2], [0, 0]]","[8, 22]",14.0,23,0,0.075,0.0736666666666666,0.0013333333333333,"[2, 3]",default,control,0,False,True,2.0,2.0,2.0,2,3710.0,implicit-mouselab,27.0,415350.0,default,6,4.0,224.0,220.0,real,2,2
125.0,mouselab,False,"[24, 24, 21, 21, 22, 22, 23, 23]","[[6, 3, 5, 3, 7], [4, 5, 3, 7, 5], [3, 6, 2, 2, 10], [3, 9, 4, 4, 5], [6, 2, 5, 4, 7]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 0, 0, 0, 0]]","[2, 5, 1, 9, 13]",20.0,24,4,0.062,0.0593333333333333,0.0026666666666666,"[24, 21, 22, 23]",default,default,4,False,True,5.0,5.0,5.0,2,12504.0,implicit-mouselab,28.0,430285.0,default,6,8.0,185.0,177.0,real,5,5
126.0,mouselab,False,[],"[[4, 4], [4, 5], [4, 5], [5, 7], [5, 5]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[6, 4, 2, 2, 16]",20.0,25,1,0.049,0.049,0.0,[],default,default,1,True,True,2.0,2.0,5.0,2,2812.0,implicit-mouselab,29.0,435800.0,default,6,0.0,148.0,148.0,real,5,2
127.0,mouselab,False,"[15, 15, 17, 17, 18, 18, 19, 19]","[[7, 6, 9, 7, 5], [9, 6, 4, 5, 2], [3, 5, 7, 2, 7], [2, 6, 6, 4, 2], [3, 1, 8, 9, 2]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 0, 0, 0], [2, 2, 2, 2, 2]]","[3, 8, 2, 14, 3]",20.0,26,2,0.06,0.0573333333333333,0.0026666666666666,"[15, 17, 18, 19]",default,default,2,False,True,5.0,5.0,5.0,2,8506.0,implicit-mouselab,30.0,446223.0,default,6,8.0,181.0,173.0,real,5,5
128.0,mouselab,False,[],"[[5, 5, 5, 7, 5], [4, 5, 6, 8, 3], [4, 5, 2, 5, 4], [3, 5, 6, 4, 5], [8, 2, 3, 7, 6]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[12, 3, 5, 8, 2]",16.0,27,3,0.06,0.06,0.0,[],default,default,3,True,True,5.0,5.0,5.0,2,2134.0,implicit-mouselab,31.0,450689.0,default,6,0.0,179.0,179.0,real,5,5
129.0,mouselab,False,"[7, 7, 6, 6, 8, 8, 9, 9]","[[6, 4, 8, 5, 6], [4, 2, 6, 6, 5]]","[[2, 2, 2, 2, 2], [2, 0, 0, 0, 0]]","[12, 18]",6.0,28,3,0.056,0.0533333333333333,0.0026666666666666,"[7, 6, 8, 9]",default,default,2,False,False,5.0,5.0,2.0,2,12266.0,implicit-mouselab,32.0,464706.0,default,6,8.0,168.0,160.0,real,2,5
130.0,mouselab,False,[],"[[8, 6], [4, 5], [2, 6], [4, 6], [4, 4]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[13, 3, 8, 2, 4]",18.0,29,1,0.056,0.056,0.0,[],default,default,1,True,True,2.0,2.0,5.0,2,3283.0,implicit-mouselab,33.0,470093.0,default,6,0.0,169.0,169.0,real,5,2
131.0,mouselab,False,"[5, 5, 9, 9, 7, 7, 8, 8]","[[7, 6, 5, 5, 7], [3, 5, 6, 7, 6]]","[[2, 2, 2, 2, 2], [0, 2, 0, 0, 0]]","[5, 25]",20.0,30,3,0.067,0.0643333333333333,0.0026666666666666,"[5, 9, 7, 8]",default,control,4,False,False,5.0,5.0,2.0,2,7646.0,implicit-mouselab,34.0,479717.0,default,6,8.0,200.0,192.0,real,2,5
132.0,mouselab,False,"[0, 0, 1, 1, 3, 3, 2, 2, 2]","[[5, 5], [5, 4]]","[[0, 0], [0, 0]]","[23, 7]",16.0,31,0,0.05,0.0473333333333333,0.0026666666666666,"[0, 1, 3, 2]",default,control,0,False,True,2.0,2.0,2.0,2,9531.0,implicit-mouselab,35.0,491183.0,default,6,8.0,150.0,142.0,real,2,2
133.0,mouselab,False,"[6, 6, 7, 7, 1, 1, 0, 0]","[[8, 8], [6, 4], [6, 8], [6, 8], [5, 6]]","[[0, 0], [2, 2], [2, 2], [0, 0], [2, 2]]","[7, 3, 5, 10, 5]",10.0,32,1,0.073,0.0703333333333333,0.0026666666666666,"[6, 7, 1, 0]",default,control,1,False,True,2.0,2.0,5.0,2,8906.0,implicit-mouselab,36.0,502551.0,default,6,8.0,218.0,210.0,real,5,2
134.0,mouselab,False,[],"[[3, 7], [6, 8]]","[[2, 2], [2, 2]]","[25, 5]",20.0,33,1,0.072,0.072,0.0,[],default,default,1,True,True,2.0,2.0,2.0,2,2429.0,implicit-mouselab,37.0,506746.0,default,6,0.0,215.0,215.0,real,2,2
135.0,mouselab,False,"[0, 0, 4, 4, 5, 5, 1, 1]","[[4, 6], [7, 6], [5, 3], [4, 5], [7, 3]]","[[0, 0], [2, 2], [0, 0], [2, 2], [2, 2]]","[11, 4, 11, 3, 1]",20.0,34,1,0.047,0.0443333333333333,0.0026666666666666,"[0, 4, 5, 1]",default,control,0,False,False,2.0,2.0,5.0,2,12036.0,implicit-mouselab,38.0,524055.0,default,6,8.0,141.0,133.0,real,5,2
238.0,mouselab,True,"[2, 2, 16, 16, 16, 17, 12, 17, 12, 7, 7, 22, 22]","[[4, 2, 6, 5, 7], [7, 7, 3, 5, 6], [6, 5, 4, 3, 4], [7, 7, 6, 8, 3], [0, 7, 3, 4, 7]]","[[2, 2, 0, 2, 2], [2, 2, 0, 2, 2], [2, 2, 0, 2, 2], [2, 0, 0, 2, 2], [2, 2, 0, 2, 2]]","[12, 2, 6, 3, 7]",14.0,1,2,0.047,0.043,0.004,"[2, 16, 17, 12, 7, 22]",default,control,1,False,False,5.0,5.0,5.0,2,39096.0,implicit-mouselab,4.0,371022.0,default,13,12.0,141.0,129.0,real,5,5
239.0,mouselab,True,[],"[[2, 4], [7, 7]]","[[2, 2], [2, 2]]","[7, 23]",16.0,2,1,0.063,0.063,0.0,[],default,control,1,False,True,2.0,2.0,2.0,2,2846.0,implicit-mouselab,5.0,376599.0,default,13,0.0,189.0,189.0,real,2,2
240.0,mouselab,False,[],"[[4, 5, 6, 5, 6], [7, 4, 6, 4, 6]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[25, 5]",20.0,3,4,0.06,0.06,0.0,[],default,default,4,True,True,5.0,5.0,2.0,2,2773.0,implicit-mouselab,7.0,386240.0,default,13,0.0,180.0,180.0,real,2,5
241.0,mouselab,False,"[0, 0]","[[7, 3], [6, 5]]","[[0, 2], [2, 2]]","[18, 12]",6.0,4,1,0.038,0.0373333333333333,0.0006666666666666,[0],default,control,0,False,False,2.0,2.0,2.0,2,5185.0,implicit-mouselab,8.0,394028.0,default,13,2.0,114.0,112.0,real,2,2
242.0,mouselab,False,[],"[[0, 6], [0, 6], [7, 5], [7, 5], [2, 5]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[9, 8, 4, 2, 7]",12.0,5,1,0.056,0.056,0.0,[],default,default,1,True,True,2.0,2.0,5.0,2,5539.0,implicit-mouselab,9.0,400957.0,default,13,0.0,167.0,167.0,real,5,2
243.0,mouselab,False,"[0, 0, 2, 2, 1, 1, 3, 3]","[[6, 4], [4, 1]]","[[0, 0], [0, 0]]","[14, 16]",2.0,6,0,0.049,0.0463333333333333,0.0026666666666666,"[0, 2, 1, 3]",default,control,0,False,True,2.0,2.0,2.0,2,6112.0,implicit-mouselab,10.0,408686.0,default,13,8.0,148.0,140.0,real,2,2
244.0,mouselab,False,[],"[[5, 4], [7, 1]]","[[2, 2], [2, 2]]","[1, 29]",28.0,7,0,0.069,0.069,0.0,[],default,default,0,True,True,2.0,2.0,2.0,2,1876.0,implicit-mouselab,11.0,412201.0,default,13,0.0,208.0,208.0,real,2,2
245.0,mouselab,False,"[6, 6, 8, 8]","[[7, 7, 3, 3, 7], [5, 5, 2, 3, 3], [6, 5, 4, 6, 5], [9, 5, 5, 5, 6], [5, 1, 6, 5, 5]]","[[2, 2, 2, 2, 2], [2, 0, 2, 0, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[5, 17, 2, 3, 3]",22.0,8,2,0.03,0.0286666666666666,0.0013333333333333,"[6, 8]",default,control,0,False,False,5.0,5.0,5.0,2,6513.0,implicit-mouselab,12.0,420117.0,default,13,4.0,90.0,86.0,real,5,5
246.0,mouselab,False,"[6, 6, 8, 8, 7, 7]","[[4, 6, 3, 7, 4], [3, 6, 2, 7, 5]]","[[2, 2, 2, 2, 2], [2, 0, 0, 0, 2]]","[2, 28]",26.0,9,3,0.07,0.068,0.002,"[6, 8, 7]",default,control,3,False,True,5.0,5.0,2.0,2,5687.0,implicit-mouselab,13.0,427131.0,default,13,6.0,210.0,204.0,real,2,5
247.0,mouselab,False,[],"[[3, 5, 4, 6, 6], [6, 3, 6, 9, 3]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[20, 10]",10.0,10,3,0.07,0.07,0.0,[],default,default,3,True,True,5.0,5.0,2.0,2,1667.0,implicit-mouselab,14.0,430110.0,default,13,0.0,210.0,210.0,real,2,5
248.0,mouselab,False,[],"[[6, 5, 4, 7, 7], [6, 5, 6, 3, 9], [6, 2, 7, 4, 9], [5, 7, 7, 8, 5], [2, 5, 6, 5, 4]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[4, 6, 10, 1, 9]",14.0,11,4,0.071,0.071,0.0,[],default,default,4,True,True,5.0,5.0,5.0,2,6441.0,implicit-mouselab,15.0,437773.0,default,13,0.0,213.0,213.0,real,5,5
249.0,mouselab,False,"[8, 8, 5, 5, 6, 6, 7, 7, 9, 9]","[[6, 4, 6, 4, 6], [3, 4, 7, 4, 6], [5, 3, 6, 3, 1], [8, 3, 10, 3, 6], [6, 6, 6, 6, 6]]","[[2, 2, 2, 2, 2], [0, 0, 0, 0, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[6, 13, 5, 5, 1]",14.0,12,2,0.071,0.0676666666666666,0.0033333333333333,"[8, 5, 6, 7, 9]",default,control,2,False,True,5.0,5.0,5.0,2,6941.0,implicit-mouselab,16.0,446197.0,default,13,10.0,213.0,203.0,real,5,5
250.0,mouselab,False,"[5, 5, 6, 6, 7, 7, 8, 8, 9, 9]","[[7, 7, 7, 7, 3], [5, 6, 3, 6, 6]]","[[2, 2, 2, 2, 2], [0, 0, 0, 0, 0]]","[13, 17]",4.0,13,3,0.064,0.0606666666666666,0.0033333333333333,"[5, 6, 7, 8, 9]",default,control,1,False,False,5.0,5.0,2.0,2,6658.0,implicit-mouselab,17.0,454104.0,default,13,10.0,193.0,183.0,real,2,5
251.0,mouselab,False,"[9, 9]","[[5, 5, 7, 2, 6], [4, 5, 6, 5, 7]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 0]]","[12, 18]",6.0,14,4,0.066,0.0653333333333333,0.0006666666666666,[9],default,control,4,False,True,5.0,5.0,2.0,2,6401.0,implicit-mouselab,18.0,461465.0,default,13,2.0,198.0,196.0,real,2,5
252.0,mouselab,False,[],"[[6, 4, 3, 9, 4], [5, 6, 5, 6, 8]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[11, 19]",8.0,15,3,0.071,0.071,0.0,[],default,default,3,True,True,5.0,5.0,2.0,2,1320.0,implicit-mouselab,19.0,464078.0,default,13,0.0,213.0,213.0,real,2,5
253.0,mouselab,False,"[6, 6, 7, 7]","[[6, 6], [7, 7], [5, 5], [4, 2], [4, 3]]","[[2, 2], [2, 2], [2, 2], [0, 0], [2, 2]]","[6, 1, 4, 12, 7]",14.0,16,0,0.046,0.0446666666666666,0.0013333333333333,"[6, 7]",default,control,0,False,True,2.0,2.0,5.0,2,3402.0,implicit-mouselab,20.0,468695.0,default,13,4.0,139.0,135.0,real,5,2
254.0,mouselab,False,[],"[[3, 4, 6, 5, 6], [4, 4, 7, 4, 8]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[12, 18]",6.0,17,4,0.072,0.072,0.0,[],default,default,4,True,True,5.0,5.0,2.0,2,1526.0,implicit-mouselab,21.0,471717.0,default,13,0.0,216.0,216.0,real,2,5
255.0,mouselab,False,[],"[[4, 5, 4, 5, 5], [6, 3, 5, 1, 4], [9, 4, 4, 6, 5], [6, 3, 6, 4, 8], [5, 5, 6, 4, 7]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[1, 2, 7, 8, 12]",18.0,18,0,0.062,0.062,0.0,[],default,default,0,True,True,5.0,5.0,5.0,2,1250.0,implicit-mouselab,22.0,474216.0,default,13,0.0,187.0,187.0,real,5,5
256.0,mouselab,False,[],"[[1, 5, 9, 7, 6], [3, 6, 5, 4, 3], [5, 3, 5, 6, 7], [5, 6, 3, 7, 6], [5, 3, 1, 5, 4]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[8, 7, 3, 7, 5]",8.0,19,3,0.059,0.059,0.0,[],default,default,3,True,True,5.0,5.0,5.0,2,1259.0,implicit-mouselab,23.0,476569.0,default,13,0.0,176.0,176.0,real,5,5
257.0,mouselab,False,"[10, 10, 11, 11, 12, 12, 13, 13]","[[6, 1, 5, 6, 6], [4, 8, 6, 3, 7], [5, 6, 4, 4, 5], [5, 7, 6, 6, 7], [6, 6, 4, 5, 6]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 0, 0, 0, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[6, 6, 7, 4, 7]",4.0,20,1,0.055,0.0523333333333333,0.0026666666666666,"[10, 11, 12, 13]",default,control,4,False,False,5.0,5.0,5.0,2,23421.0,implicit-mouselab,24.0,501701.0,default,13,8.0,166.0,158.0,real,5,5
258.0,mouselab,False,[],"[[5, 5, 6, 1, 2], [5, 6, 3, 9, 7], [7, 9, 6, 6, 4], [5, 4, 6, 5, 9], [7, 7, 1, 4, 3]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[7, 11, 1, 7, 4]",14.0,21,1,0.055,0.055,0.0,[],default,default,1,True,True,5.0,5.0,5.0,2,4311.0,implicit-mouselab,25.0,506973.0,default,13,0.0,166.0,166.0,real,5,5
